TI-AFEXXXX,,2/16/2022,
GRE-DC_Time,GRE-DC_Value,GRE-AMB_Time,GRE-AMB_Value
150.5859375,-0.412643623,150.5859375,0.464465332
150.5957031,-0.41242733,150.5957031,0.464603806
150.6054688,-0.412699699,150.6054688,0.465393448
150.6152344,-0.412529755,150.6152344,0.467167854
150.625,-0.412672806,150.625,0.469175148
150.6347656,-0.412472534,150.6347656,0.472437859
150.6445313,-0.412627029,150.6445313,0.473663521
150.6542969,-0.412520027,150.6542969,0.477064133
150.6640625,-0.412304878,150.6640625,0.482458305
150.6738281,-0.412465096,150.6738281,0.485965347
150.6835938,-0.412552071,150.6835938,0.490267181
150.6933594,-0.412311172,150.6933594,0.493395424
150.703125,-0.412378693,150.703125,0.496881294
150.7128906,-0.412324905,150.7128906,0.500059891
150.7226563,-0.412192154,150.7226563,0.505357933
150.7324219,-0.412443352,150.7324219,0.509727859
150.7421875,-0.4121521,150.7421875,0.513650322
150.7519531,-0.412034798,150.7519531,0.51748867
150.7617188,-0.412105179,150.7617188,0.521561623
150.7714844,-0.41216526,150.7714844,0.526257706
150.78125,-0.412007904,150.78125,0.529465485
150.7910156,-0.412139511,150.7910156,0.534948349
150.8007813,-0.41182766,150.8007813,0.53862133
150.8105469,-0.411971855,150.8105469,0.543338013
150.8203125,-0.411605644,150.8203125,0.547921371
150.8300781,-0.411813354,150.8300781,0.551960564
150.8398438,-0.411729813,150.8398438,0.55483017
150.8496094,-0.411965561,150.8496094,0.558855629
150.859375,-0.411563301,150.859375,0.56181736
150.8691406,-0.411614227,150.8691406,0.564590836
150.8789063,-0.411693192,150.8789063,0.566142654
150.8886719,-0.411603928,150.8886719,0.569979858
150.8984375,-0.41163311,150.8984375,0.571480751
150.9082031,-0.411635399,150.9082031,0.573106384
150.9179688,-0.411476898,150.9179688,0.575971413
150.9277344,-0.411528969,150.9277344,0.579159737
150.9375,-0.411510658,150.9375,0.581474304
150.9472656,-0.411585617,150.9472656,0.583810043
150.9570313,-0.411458015,150.9570313,0.586239624
150.9667969,-0.411363602,150.9667969,0.588415146
150.9765625,-0.411575317,150.9765625,0.590865326
150.9863281,-0.411364174,150.9863281,0.593313217
150.9960938,-0.411432838,150.9960938,0.595889282
151.0058594,-0.411416245,151.0058594,0.5978405
151.015625,-0.411383057,151.015625,0.599644089
151.0253906,-0.411198235,151.0253906,0.600957298
151.0351563,-0.411268616,151.0351563,0.602622414
151.0449219,-0.411234283,151.0449219,0.603695297
151.0546875,-0.411189651,151.0546875,0.606498528
151.0644531,-0.411265755,151.0644531,0.607229805
151.0742188,-0.411230278,151.0742188,0.607443237
151.0839844,-0.410985374,151.0839844,0.609607315
151.09375,-0.411270332,151.09375,0.610427856
151.1035156,-0.411150742,151.1035156,0.610822678
151.1132813,-0.411330414,151.1132813,0.610702515
151.1230469,-0.411292076,151.1230469,0.610639572
151.1328125,-0.411441994,151.1328125,0.612958145
151.1425781,-0.411127853,151.1425781,0.611559105
151.1523438,-0.410988808,151.1523438,0.613295174
151.1621094,-0.411201668,151.1621094,0.61304512
151.171875,-0.411020851,151.171875,0.612520409
151.1816406,-0.411278343,151.1816406,0.612428856
151.1914063,-0.411001396,151.1914063,0.612452888
151.2011719,-0.411351585,151.2011719,0.612824821
151.2109375,-0.411189651,151.2109375,0.61290493
151.2207031,-0.411289215,151.2207031,0.612151909
151.2304688,-0.411372757,151.2304688,0.612137032
151.2402344,-0.411301804,151.2402344,0.613307762
151.25,-0.411191368,151.25,0.611925888
151.2597656,-0.411184502,151.2597656,0.610227013
151.2695313,-0.411380196,151.2695313,0.609860229
151.2792969,-0.411361313,151.2792969,0.607295609
151.2890625,-0.411258316,151.2890625,0.60585022
151.2988281,-0.411288643,151.2988281,0.606297112
151.3085938,-0.411339569,151.3085938,0.604040337
151.3183594,-0.411361313,151.3183594,0.602742004
151.328125,-0.411294365,151.328125,0.601803017
151.3378906,-0.411232567,151.3378906,0.601223373
151.3476563,-0.411238861,151.3476563,0.600608826
151.3574219,-0.411345291,151.3574219,0.598551178
151.3671875,-0.411553001,151.3671875,0.597106361
151.3769531,-0.411321259,151.3769531,0.594846725
151.3867188,-0.411427689,151.3867188,0.593219948
151.3964844,-0.411385345,151.3964844,0.59126873
151.40625,-0.411764717,151.40625,0.588788223
151.4160156,-0.411525536,151.4160156,0.587587738
151.4257813,-0.411491203,151.4257813,0.584007454
151.4355469,-0.411528397,151.4355469,0.581319809
151.4453125,-0.411559296,151.4453125,0.577791023
151.4550781,-0.411685753,151.4550781,0.574230194
151.4648438,-0.411658287,151.4648438,0.571498489
151.4746094,-0.41164856,151.4746094,0.569486046
151.484375,-0.411732674,151.484375,0.567135429
151.4941406,-0.411574173,151.4941406,0.565333557
151.5039063,-0.411703491,151.5039063,0.563519096
151.5136719,-0.411918068,151.5136719,0.561838531
151.5234375,-0.411581612,151.5234375,0.558543205
151.5332031,-0.411766434,151.5332031,0.558079147
151.5429688,-0.411742973,151.5429688,0.555350304
151.5527344,-0.411891747,151.5527344,0.553039742
151.5625,-0.411624527,151.5625,0.552797699
151.5722656,-0.41169548,151.5722656,0.549347305
151.5820313,-0.411829948,151.5820313,0.548087311
151.5917969,-0.411819077,151.5917969,0.546931458
151.6015625,-0.411802483,151.6015625,0.545945549
151.6113281,-0.411876297,151.6113281,0.543641281
151.6210938,-0.411752701,151.6210938,0.541718102
151.6308594,-0.411931801,151.6308594,0.540058708
151.640625,-0.411865997,151.640625,0.53762455
151.6503906,-0.412134361,151.6503906,0.534288025
151.6601563,-0.412067413,151.6601563,0.530958366
151.6699219,-0.411801338,151.6699219,0.528696442
151.6796875,-0.412139511,151.6796875,0.526449394
151.6894531,-0.412191582,151.6894531,0.523201561
151.6992188,-0.412044525,151.6992188,0.521321297
151.7089844,-0.411900902,151.7089844,0.519158363
151.71875,-0.412031364,151.71875,0.518295479
151.7285156,-0.412128067,151.7285156,0.517463493
151.7382813,-0.412011909,151.7382813,0.516044426
151.7480469,-0.412035942,151.7480469,0.516245842
151.7578125,-0.412037659,151.7578125,0.517684937
151.7675781,-0.412293434,151.7675781,0.51981411
151.7773438,-0.412164116,151.7773438,0.522993279
151.7871094,-0.412090874,151.7871094,0.525113297
151.796875,-0.412267685,151.796875,0.529117012
151.8066406,-0.412083435,151.8066406,0.532368279
151.8164063,-0.412060547,151.8164063,0.535770035
151.8261719,-0.411988449,151.8261719,0.53891716
151.8359375,-0.411800194,151.8359375,0.54432106
151.8457031,-0.411768723,151.8457031,0.54720211
151.8554688,-0.411789322,151.8554688,0.550813866
151.8652344,-0.411927795,151.8652344,0.554526329
151.875,-0.411736679,151.875,0.559394073
151.8847656,-0.411571884,151.8847656,0.563366318
151.8945313,-0.411566734,151.8945313,0.567572021
151.9042969,-0.411606216,151.9042969,0.572398567
151.9140625,-0.411478615,151.9140625,0.576778221
151.9238281,-0.411635971,151.9238281,0.581524086
151.9335938,-0.411607361,151.9335938,0.587021255
151.9433594,-0.411421394,151.9433594,0.594272232
151.953125,-0.411361313,151.953125,0.599253845
151.9628906,-0.411397934,151.9628906,0.604451752
151.9726563,-0.411078072,151.9726563,0.610190964
151.9824219,-0.411460876,151.9824219,0.614766884
151.9921875,-0.41135273,151.9921875,0.618882179
152.0019531,-0.4114048,152.0019531,0.622077942
152.0117188,-0.411099815,152.0117188,0.626737404
152.0214844,-0.410914993,152.0214844,0.630097961
152.03125,-0.411044312,152.03125,0.634674454
152.0410156,-0.411163902,152.0410156,0.639055824
152.0507813,-0.411046028,152.0507813,0.641744614
152.0605469,-0.411118126,152.0605469,0.645453644
152.0703125,-0.410880661,152.0703125,0.648880577
152.0800781,-0.411150169,152.0800781,0.652237701
152.0898438,-0.410952759,152.0898438,0.654827499
152.0996094,-0.410768509,152.0996094,0.658248138
152.109375,-0.410825729,152.109375,0.660963249
152.1191406,-0.410895538,152.1191406,0.664958382
152.1289063,-0.410906982,152.1289063,0.667842865
152.1386719,-0.410335922,152.1386719,0.670900154
152.1484375,-0.410436058,152.1484375,0.673433304
152.1582031,-0.410482979,152.1582031,0.674954224
152.1679688,-0.410706139,152.1679688,0.676734924
152.1777344,-0.410895538,152.1777344,0.677986908
152.1875,-0.410578537,152.1875,0.679094696
152.1972656,-0.410320473,152.1972656,0.678659248
152.2070313,-0.410807419,152.2070313,0.682158852
152.2167969,-0.410388565,152.2167969,0.681029892
152.2265625,-0.410769081,152.2265625,0.681144905
152.2363281,-0.410570526,152.2363281,0.681114006
152.2460938,-0.410710716,152.2460938,0.682157135
152.2558594,-0.410599709,152.2558594,0.681671906
152.265625,-0.410478973,152.265625,0.681233597
152.2753906,-0.410437202,152.2753906,0.681039047
152.2851563,-0.410468102,152.2851563,0.681032181
152.2949219,-0.410369682,152.2949219,0.682811165
152.3046875,-0.410717583,152.3046875,0.680408478
152.3144531,-0.410556793,152.3144531,0.680638504
152.3242188,-0.41067009,152.3242188,0.680322075
152.3339844,-0.410623741,152.3339844,0.678719902
152.34375,-0.410536194,152.34375,0.678412056
152.3535156,-0.410547638,152.3535156,0.67755146
152.3632813,-0.410691833,152.3632813,0.676132393
152.3730469,-0.410501289,152.3730469,0.677429581
152.3828125,-0.410560226,152.3828125,0.675652313
152.3925781,-0.410394287,152.3925781,0.673496246
152.4023438,-0.410679245,152.4023438,0.671634293
152.4121094,-0.410564232,152.4121094,0.669907951
152.421875,-0.410608292,152.421875,0.668852806
152.4316406,-0.410755348,152.4316406,0.666154861
152.4414063,-0.410522461,152.4414063,0.66489315
152.4511719,-0.410898399,152.4511719,0.662220955
152.4609375,-0.410726166,152.4609375,0.661575508
152.4707031,-0.410885239,152.4707031,0.661687088
152.4804688,-0.410675812,152.4804688,0.659349632
152.4902344,-0.410799408,152.4902344,0.659360504
152.5,-0.410700417,152.5,0.658800316
152.5097656,-0.410655212,152.5097656,0.658586884
152.5195313,-0.410824013,152.5195313,0.656213951
152.5292969,-0.410749626,152.5292969,0.65399437
152.5390625,-0.410798836,152.5390625,0.653639603
152.5488281,-0.410848045,152.5488281,0.651617432
152.5585938,-0.41099453,152.5585938,0.649051666
152.5683594,-0.410929298,152.5683594,0.648420525
152.578125,-0.410948753,152.578125,0.646845818
152.5878906,-0.410977364,152.5878906,0.64596405
152.5976563,-0.410764503,152.5976563,0.642819786
152.6074219,-0.411003113,152.6074219,0.641114044
152.6171875,-0.411004257,152.6171875,0.638242149
152.6269531,-0.411222839,152.6269531,0.635892677
152.6367188,-0.411032295,152.6367188,0.634371758
152.6464844,-0.411278343,152.6464844,0.631572533
152.65625,-0.411040306,152.65625,0.628596497
152.6660156,-0.410947037,152.6660156,0.624471474
152.6757813,-0.411026573,152.6757813,0.622896194
152.6855469,-0.411393356,152.6855469,0.619164276
152.6953125,-0.411008835,152.6953125,0.617409325
152.7050781,-0.411177063,152.7050781,0.613652802
152.7148438,-0.411035156,152.7148438,0.610775757
152.7246094,-0.411199951,152.7246094,0.608818245
152.734375,-0.411421394,152.734375,0.606591225
152.7441406,-0.411308098,152.7441406,0.606368065
152.7539063,-0.41153698,152.7539063,0.605366707
152.7636719,-0.411328125,152.7636719,0.605828476
152.7734375,-0.411209106,152.7734375,0.606735992
152.7832031,-0.411161041,152.7832031,0.606952858
152.7929688,-0.411294365,152.7929688,0.609480858
152.8027344,-0.4108881,152.8027344,0.61208725
152.8125,-0.411149025,152.8125,0.615963364
152.8222656,-0.410863495,152.8222656,0.619491005
152.8320313,-0.411123276,152.8320313,0.623793411
152.8417969,-0.411061478,152.8417969,0.628523254
152.8515625,-0.411284637,152.8515625,0.633374405
152.8613281,-0.411195946,152.8613281,0.638051605
152.8710938,-0.410873795,152.8710938,0.641164398
152.8808594,-0.410850906,152.8808594,0.645406151
152.890625,-0.410904121,152.890625,0.650118256
152.9003906,-0.410909271,152.9003906,0.654271889
152.9101563,-0.410659218,152.9101563,0.658862114
152.9199219,-0.41069355,152.9199219,0.664014244
152.9296875,-0.410640907,152.9296875,0.668386459
152.9394531,-0.41055336,152.9394531,0.673184395
152.9492188,-0.410639763,152.9492188,0.67831707
152.9589844,-0.410627174,152.9589844,0.684722328
152.96875,-0.410522461,152.96875,0.689678764
152.9785156,-0.410601997,152.9785156,0.694010925
152.9882813,-0.410600853,152.9882813,0.696648216
152.9980469,-0.410521317,152.9980469,0.699036026
153.0078125,-0.410458374,153.0078125,0.701974869
153.0175781,-0.410404587,153.0175781,0.703761864
153.0273438,-0.410347939,153.0273438,0.706993103
153.0371094,-0.41029644,153.0371094,0.708696556
153.046875,-0.410310745,153.046875,0.710702133
153.0566406,-0.410059547,153.0566406,0.713101959
153.0664063,-0.410264397,153.0664063,0.714824867
153.0761719,-0.410210609,153.0761719,0.716366386
153.0859375,-0.409996605,153.0859375,0.718340492
153.0957031,-0.410139656,153.0957031,0.720102882
153.1054688,-0.410107613,153.1054688,0.721603203
153.1152344,-0.410022926,153.1152344,0.723981285
153.125,-0.410270691,153.125,0.725435829
153.1347656,-0.410052109,153.1347656,0.7249506
153.1445313,-0.410101891,153.1445313,0.727002525
153.1542969,-0.410113907,153.1542969,0.727475739
153.1640625,-0.410081291,153.1640625,0.72862587
153.1738281,-0.410121346,153.1738281,0.729069328
153.1835938,-0.409947968,153.1835938,0.730719566
153.1933594,-0.410280991,153.1933594,0.731532669
153.203125,-0.410037804,153.203125,0.731184196
153.2128906,-0.409967422,153.2128906,0.733353424
153.2226563,-0.410036087,153.2226563,0.732850456
153.2324219,-0.410033798,153.2324219,0.734156227
153.2421875,-0.410238075,153.2421875,0.736984062
153.2519531,-0.409828949,153.2519531,0.736273956
153.2617188,-0.410071564,153.2617188,0.737164307
153.2714844,-0.410006332,153.2714844,0.736014748
153.28125,-0.4099617,153.28125,0.735278893
153.2910156,-0.410210609,153.2910156,0.736079979
153.3007813,-0.410084724,153.3007813,0.734880066
153.3105469,-0.409938812,153.3105469,0.733611488
153.3203125,-0.410131645,153.3203125,0.732427025
153.3300781,-0.410101318,153.3300781,0.731235123
153.3398438,-0.410176849,153.3398438,0.729964256
153.3496094,-0.410073853,153.3496094,0.730605125
153.359375,-0.410106468,153.359375,0.729616356
153.3691406,-0.410072708,153.3691406,0.729031563
153.3789063,-0.410133362,153.3789063,0.728361511
153.3886719,-0.410121918,153.3886719,0.726258659
153.3984375,-0.41021862,153.3984375,0.724829865
153.4082031,-0.410064125,153.4082031,0.722494698
153.4179688,-0.409866714,153.4179688,0.720768356
153.4277344,-0.410030937,153.4277344,0.720990944
153.4375,-0.410260963,153.4375,0.717378044
153.4472656,-0.410324478,153.4472656,0.715662003
153.4570313,-0.410238075,153.4570313,0.713069344
153.4667969,-0.410136795,153.4667969,0.711447716
153.4765625,-0.410359383,153.4765625,0.709756279
153.4863281,-0.410329056,153.4863281,0.706175423
153.4960938,-0.4103405,153.4960938,0.705352592
153.5058594,-0.410377693,153.5058594,0.703216553
153.515625,-0.410416031,153.515625,0.700043678
153.5253906,-0.410449791,153.5253906,0.697762299
153.5351563,-0.410519028,153.5351563,0.695848846
153.5449219,-0.410404015,153.5449219,0.694685555
153.5546875,-0.410612297,153.5546875,0.691488647
153.5644531,-0.410544777,153.5644531,0.689591789
153.5742188,-0.410416603,153.5742188,0.686367416
153.5839844,-0.410639763,153.5839844,0.68467083
153.59375,-0.410504723,153.59375,0.682099915
153.6035156,-0.410468674,153.6035156,0.67942028
153.6132813,-0.410421753,153.6132813,0.67716465
153.6230469,-0.410813141,153.6230469,0.674387741
153.6328125,-0.410689545,153.6328125,0.670889854
153.6425781,-0.410897827,153.6425781,0.66745491
153.6523438,-0.410719872,153.6523438,0.663891792
153.6621094,-0.410795975,153.6621094,0.660730934
153.671875,-0.41078167,153.671875,0.657665062
153.6816406,-0.410714722,153.6816406,0.654920769
153.6914063,-0.410891533,153.6914063,0.652807617
153.7011719,-0.410847473,153.7011719,0.648625946
153.7109375,-0.410924149,153.7109375,0.648406792
153.7207031,-0.410968781,153.7207031,0.647347641
153.7304688,-0.410875511,153.7304688,0.646626663
153.7402344,-0.410889244,153.7402344,0.646526527
153.75,-0.410961342,153.75,0.646780586
153.7597656,-0.410951614,153.7597656,0.647912407
153.7695313,-0.411054039,153.7695313,0.648077202
153.7792969,-0.410572815,153.7792969,0.650597763
153.7890625,-0.410928154,153.7890625,0.652447128
153.7988281,-0.410823441,153.7988281,0.655066109
153.8085938,-0.410722733,153.8085938,0.65874424
153.8183594,-0.410909843,153.8183594,0.660766411
153.828125,-0.41081543,153.828125,0.663222313
153.8378906,-0.410800552,153.8378906,0.666713905
153.8476563,-0.410774231,153.8476563,0.667576218
153.8574219,-0.410385704,153.8574219,0.671567917
153.8671875,-0.410581398,153.8671875,0.674787712
153.8769531,-0.410671806,153.8769531,0.677707672
153.8867188,-0.410502434,153.8867188,0.679206276
153.8964844,-0.410607719,153.8964844,0.680891991
153.90625,-0.410551071,153.90625,0.684928894
153.9160156,-0.41049614,153.9160156,0.686834908
153.9257813,-0.410545921,153.9257813,0.688974953
153.9355469,-0.410248947,153.9355469,0.691085815
153.9453125,-0.410259247,153.9453125,0.694282722
153.9550781,-0.41023922,153.9550781,0.694424629
153.9648438,-0.410538483,153.9648438,0.697331429
153.9746094,-0.410406303,153.9746094,0.698345947
153.984375,-0.410450935,153.984375,0.699446297
153.9941406,-0.410556221,153.9941406,0.701691628
154.0039063,-0.410341644,154.0039063,0.702853203
154.0136719,-0.410287857,154.0136719,0.704296303
154.0234375,-0.410157967,154.0234375,0.7051054
154.0332031,-0.410375404,154.0332031,0.708740044
154.0429688,-0.40997715,154.0429688,0.708792114
154.0527344,-0.41015625,154.0527344,0.711878014
154.0625,-0.410144234,154.0625,0.712307167
154.0722656,-0.410133362,154.0722656,0.715688896
154.0820313,-0.410262108,154.0820313,0.717543983
154.0917969,-0.410202599,154.0917969,0.719851112
154.1015625,-0.410107613,154.1015625,0.72143383
154.1113281,-0.410088158,154.1113281,0.723896599
154.1210938,-0.410121918,154.1210938,0.725186348
154.1308594,-0.410222054,154.1308594,0.727672005
154.140625,-0.410046387,154.140625,0.728911972
154.1503906,-0.410206032,154.1503906,0.729825211
154.1601563,-0.410057831,154.1601563,0.731209373
154.1699219,-0.41022377,154.1699219,0.732917976
154.1796875,-0.410214043,154.1796875,0.732267952
154.1894531,-0.410049248,154.1894531,0.732875633
154.1992188,-0.409958267,154.1992188,0.732592392
154.2089844,-0.410099602,154.2089844,0.73200016
154.21875,-0.409856987,154.21875,0.732633591
154.2285156,-0.409890175,154.2285156,0.733508492
154.2382813,-0.41009388,154.2382813,0.733742523
154.2480469,-0.410113907,154.2480469,0.733087921
154.2578125,-0.410106468,154.2578125,0.73308506
154.2675781,-0.410063553,154.2675781,0.73273716
154.2773438,-0.410045242,154.2773438,0.733212662
154.2871094,-0.410230637,154.2871094,0.733610344
154.296875,-0.410127068,154.296875,0.733440399
154.3066406,-0.409937668,154.3066406,0.733826065
154.3164063,-0.410095596,154.3164063,0.733613777
154.3261719,-0.410002327,154.3261719,0.731306076
154.3359375,-0.410081863,154.3359375,0.730793381
154.3457031,-0.410009193,154.3457031,0.728707695
154.3554688,-0.410040665,154.3554688,0.72659626
154.3652344,-0.41007328,154.3652344,0.724942017
154.375,-0.410168266,154.375,0.724227333
154.3847656,-0.410150528,154.3847656,0.72454834
154.3945313,-0.410310173,154.3945313,0.723180199
154.4042969,-0.410095596,154.4042969,0.721424675
154.4140625,-0.410308456,154.4140625,0.719939232
154.4238281,-0.409961128,154.4238281,0.71862545
154.4335938,-0.410180283,154.4335938,0.717786598
154.4433594,-0.410101318,154.4433594,0.717681885
154.453125,-0.410156822,154.453125,0.716865349
154.4628906,-0.410179138,154.4628906,0.715696335
154.4726563,-0.410275841,154.4726563,0.715143013
154.4824219,-0.410386276,154.4824219,0.712672806
154.4921875,-0.410310173,154.4921875,0.712752914
154.5019531,-0.410299873,154.5019531,0.710323334
154.5117188,-0.410196877,154.5117188,0.709640694
154.5214844,-0.410313034,154.5214844,0.70823822
154.53125,-0.410244942,154.53125,0.706876945
154.5410156,-0.410335922,154.5410156,0.705361748
154.5507813,-0.410307312,154.5507813,0.703472328
154.5605469,-0.410398865,154.5605469,0.702148247
154.5703125,-0.410606575,154.5703125,0.700893402
154.5800781,-0.410247231,154.5800781,0.699126434
154.5898438,-0.410391426,154.5898438,0.697443008
154.5996094,-0.410508156,154.5996094,0.695085526
154.609375,-0.410373116,154.609375,0.693767738
154.6191406,-0.410393715,154.6191406,0.692973518
154.6289063,-0.410426331,154.6289063,0.692415619
154.6386719,-0.410373116,154.6386719,0.693815231
154.6484375,-0.410458374,154.6484375,0.694022942
154.6582031,-0.410134506,154.6582031,0.696817017
154.6679688,-0.410387421,154.6679688,0.699501801
154.6777344,-0.410503578,154.6777344,0.701586914
154.6875,-0.410189438,154.6875,0.705524254
154.6972656,-0.410353661,154.6972656,0.708905411
154.7070313,-0.41014595,154.7070313,0.713421822
154.7167969,-0.410240364,154.7167969,0.717039299
154.7265625,-0.410158539,154.7265625,0.720231056
154.7363281,-0.410178566,154.7363281,0.72556057
154.7460938,-0.409967995,154.7460938,0.729113388
154.7558594,-0.410142517,154.7558594,0.734485245
154.765625,-0.40993824,154.765625,0.737965965
154.7753906,-0.409902763,154.7753906,0.742398834
154.7851563,-0.409943962,154.7851563,0.746522141
154.7949219,-0.409752846,154.7949219,0.751585579
154.8046875,-0.409737968,154.8046875,0.754735565
154.8144531,-0.409866714,154.8144531,0.758680344
154.8242188,-0.409832382,154.8242188,0.764726257
154.8339844,-0.409786034,154.8339844,0.768308258
154.84375,-0.40964241,154.84375,0.772952843
154.8535156,-0.409732819,154.8535156,0.776699066
154.8632813,-0.409863281,154.8632813,0.779280853
154.8730469,-0.409657288,154.8730469,0.781866646
154.8828125,-0.409602356,154.8828125,0.784192657
154.8925781,-0.409500504,154.8925781,0.786988449
154.9023438,-0.409493637,154.9023438,0.789385414
154.9121094,-0.409500504,154.9121094,0.791446495
154.921875,-0.409436417,154.921875,0.793885231
154.9316406,-0.409475899,154.9316406,0.795280838
154.9414063,-0.409390068,154.9414063,0.797968483
154.9511719,-0.409423256,154.9511719,0.799707985
154.9609375,-0.409483337,154.9609375,0.801647186
154.9707031,-0.409384346,154.9707031,0.803108597
154.9804688,-0.409416962,154.9804688,0.803720856
154.9902344,-0.409375763,154.9902344,0.805506134
155,-0.409432411,155,0.807284546
155.0097656,-0.409411812,155.0097656,0.807935143
155.0195313,-0.409353447,155.0195313,0.810768127
155.0292969,-0.409347153,155.0292969,0.810813332
155.0390625,-0.409273338,155.0390625,0.812924767
155.0488281,-0.409057045,155.0488281,0.81253624
155.0585938,-0.40928936,155.0585938,0.813094711
155.0683594,-0.409288216,155.0683594,0.814626503
155.078125,-0.409382629,155.078125,0.814867401
155.0878906,-0.409257889,155.0878906,0.813983917
155.0976563,-0.409394073,155.0976563,0.812927628
155.1074219,-0.409225845,155.1074219,0.813337898
155.1171875,-0.409230995,155.1171875,0.812434387
155.1269531,-0.409243011,155.1269531,0.81243782
155.1367188,-0.409227562,155.1367188,0.81262207
155.1464844,-0.40947876,155.1464844,0.811401558
155.15625,-0.409336853,155.15625,0.810245132
155.1660156,-0.409330559,155.1660156,0.80871048
155.1757813,-0.40923214,155.1757813,0.808277893
155.1855469,-0.409329987,155.1855469,0.806552696
155.1953125,-0.409289932,155.1953125,0.805959892
155.2050781,-0.409354019,155.2050781,0.803936005
155.2148438,-0.409451294,155.2148438,0.80182457
155.2246094,-0.409493065,155.2246094,0.800930786
155.234375,-0.40936718,155.234375,0.799814415
155.2441406,-0.409347153,155.2441406,0.798033714
155.2539063,-0.409217262,155.2539063,0.795756912
155.2636719,-0.409516525,155.2636719,0.79535408
155.2734375,-0.409482193,155.2734375,0.794046021
155.2832031,-0.409475327,155.2832031,0.79208622
155.2929688,-0.409376907,155.2929688,0.791358948
155.3027344,-0.409720802,155.3027344,0.78901577
155.3125,-0.409488487,155.3125,0.787918282
155.3222656,-0.409502792,155.3222656,0.785714722
155.3320313,-0.409526253,155.3320313,0.785216331
155.3417969,-0.409688759,155.3417969,0.782396507
155.3515625,-0.409540558,155.3515625,0.779397583
155.3613281,-0.409671593,155.3613281,0.777474403
155.3710938,-0.409606361,155.3710938,0.774805641
155.3808594,-0.409625244,155.3808594,0.771183014
155.390625,-0.409850121,155.390625,0.770099258
155.4003906,-0.409855843,155.4003906,0.765335655
155.4101563,-0.409787178,155.4101563,0.76346283
155.4199219,-0.409687042,155.4199219,0.761898422
155.4296875,-0.409722519,155.4296875,0.757509613
155.4394531,-0.409780312,155.4394531,0.755228233
155.4492188,-0.409935951,155.4492188,0.752705956
155.4589844,-0.409951401,155.4589844,0.748703957
155.46875,-0.409859848,155.46875,0.746534157
155.4785156,-0.409972,155.4785156,0.744034767
155.4882813,-0.409917641,155.4882813,0.740757751
155.4980469,-0.410088158,155.4980469,0.738700104
155.5078125,-0.410057259,155.5078125,0.735174751
155.5175781,-0.410076714,155.5175781,0.731316376
155.5273438,-0.410236931,155.5273438,0.727357292
155.5371094,-0.410073853,155.5371094,0.723859406
155.546875,-0.410155678,155.546875,0.719708061
155.5566406,-0.410382271,155.5566406,0.715951538
155.5664063,-0.410419464,155.5664063,0.713194656
155.5761719,-0.410123062,155.5761719,0.709811783
155.5859375,-0.410181427,155.5859375,0.706054115
155.5957031,-0.410333061,155.5957031,0.703956985
155.6054688,-0.409946823,155.6054688,0.702411461
155.6152344,-0.410275841,155.6152344,0.701762009
155.625,-0.41023922,155.625,0.700733757
155.6347656,-0.410143661,155.6347656,0.702598
155.6445313,-0.41011219,155.6445313,0.703587341
155.6542969,-0.410338783,155.6542969,0.705370331
155.6640625,-0.410240364,155.6640625,0.70652504
155.6738281,-0.410225487,155.6738281,0.708832169
155.6835938,-0.410125351,155.6835938,0.711108398
155.6933594,-0.410215759,155.6933594,0.714377975
155.703125,-0.410342216,155.703125,0.716952896
155.7128906,-0.409949112,155.7128906,0.720356369
155.7226563,-0.409985161,155.7226563,0.724133492
155.7324219,-0.410314178,155.7324219,0.728090286
155.7421875,-0.40997715,155.7421875,0.731187057
155.7519531,-0.41008358,155.7519531,0.735181046
155.7617188,-0.410104179,155.7617188,0.739208221
155.7714844,-0.410058403,155.7714844,0.743101501
155.78125,-0.409767723,155.78125,0.74591732
155.7910156,-0.409930229,155.7910156,0.749784851
155.8007813,-0.409893036,155.8007813,0.753296471
155.8105469,-0.409900475,155.8105469,0.756919098
155.8203125,-0.410012054,155.8203125,0.760744858
155.8300781,-0.409717941,155.8300781,0.765847206
155.8398438,-0.409565163,155.8398438,0.769380569
155.8496094,-0.409581757,155.8496094,0.770802498
155.859375,-0.409719658,155.859375,0.773178291
155.8691406,-0.409570313,155.8691406,0.774867439
155.8789063,-0.409605789,155.8789063,0.777576828
155.8886719,-0.409513664,155.8886719,0.779112625
155.8984375,-0.40958519,155.8984375,0.779925156
155.9082031,-0.409685898,155.9082031,0.781745338
155.9179688,-0.409580612,155.9179688,0.783083725
155.9277344,-0.409572601,155.9277344,0.786235428
155.9375,-0.409601784,155.9375,0.786528397
155.9472656,-0.409485054,155.9472656,0.788249588
155.9570313,-0.409434128,155.9570313,0.788421249
155.9667969,-0.409573746,155.9667969,0.788387489
155.9765625,-0.409517097,155.9765625,0.79038105
155.9863281,-0.40963726,155.9863281,0.790710068
155.9960938,-0.409467316,155.9960938,0.79106884
156.0058594,-0.409599495,156.0058594,0.792273903
156.015625,-0.409518242,156.015625,0.793180847
156.0253906,-0.40978775,156.0253906,0.79405117
156.0351563,-0.409731102,156.0351563,0.794319534
156.0449219,-0.409529114,156.0449219,0.794440842
156.0546875,-0.4096035,156.0546875,0.795643616
156.0644531,-0.409416962,156.0644531,0.795608139
156.0742188,-0.409405518,156.0742188,0.793585396
156.0839844,-0.409420395,156.0839844,0.794276047
